"","date","dataset","reef","site","site.number","management","habitat","unique.id","depth","transect","transect.area","family","species","FG","length.cm","mass.g","biomass.kgha","abundance.500m2"
"135",NA,"Chagos","Great Chagos Bank","Middle Brother","3","Unfished","Exposed","GreatChagosBank.MiddleBrother.4",9,4,250,"Acanthuridae","Acanthurus auranticavus","Herbivore Grazer",17,137.251799,5.49007196,2
"136",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus blochii","Herbivore Grazer",29,705.016543,28.20066172,2
"137",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus blochii","Herbivore Grazer",29,705.016543,28.20066172,2
"138",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",19,192.128325,7.685133002,2
"139",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",20,224.365054,8.974602159,2
"140",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"141",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"142",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",34,1116.433225,44.65732899,2
"143",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",32,929.4243402,37.17697361,2
"144",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",34,1116.433225,44.65732899,2
"145",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",38,1562.809719,62.51238877,2
"146",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",48,3167.480932,126.6992373,2
"147",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",40,1825.029636,73.00118543,2
"148",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",40,1825.029636,73.00118543,2
"149",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",40,1825.029636,73.00118543,2
"150",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",40,1825.029636,73.00118543,2
"151",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"152",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"153",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"154",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"155",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"156",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"157",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"158",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"159",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"160",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"161",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"162",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"163",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"164",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"165",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"166",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"167",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"168",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"169",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"170",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"171",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"172",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"173",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"174",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"175",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"176",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"177",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"178",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"179",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"180",NA,"Chagos","Great Chagos Bank","Eagle","3","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"181",NA,"Chagos","Great Chagos Bank","Middle Brother","3","Unfished","Exposed","GreatChagosBank.MiddleBrother.2",9,2,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",25,440.5661171,17.62264469,2
"182",NA,"Chagos","Great Chagos Bank","Middle Brother","3","Unfished","Exposed","GreatChagosBank.MiddleBrother.2",9,2,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",25,440.5661171,17.62264469,2
"183",NA,"Chagos","Great Chagos Bank","Middle Brother","3","Unfished","Exposed","GreatChagosBank.MiddleBrother.2",9,2,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",26,496.0436696,19.84174678,2
"184",NA,"Chagos","Great Chagos Bank","Middle Brother","3","Unfished","Exposed","GreatChagosBank.MiddleBrother.3",9,3,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"185",NA,"Chagos","Great Chagos Bank","South Brother","1","Unfished","Exposed","GreatChagosBank.SouthBrother.1",9,1,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",24,389.4030083,15.57612033,2
"186",NA,"Chagos","Great Chagos Bank","South Brother","1","Unfished","Exposed","GreatChagosBank.SouthBrother.1",9,1,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",28,620.6494775,24.8259791,2
"187",NA,"Chagos","Great Chagos Bank","South Brother","1","Unfished","Exposed","GreatChagosBank.SouthBrother.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",30,764.6367753,30.58547101,2
"188",NA,"Chagos","Peros Banhos","Sheltered site 3","3","Unfished","Sheltered","PerosBanhos.Shelteredsite3.2",9,2,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",26,496.0436696,19.84174678,2
"189",NA,"Chagos","Peros Banhos","Sheltered site 3","3","Unfished","Sheltered","PerosBanhos.Shelteredsite3.4",9,4,250,"Acanthuridae","Acanthurus leucocheilus","Herbivore Grazer",27,556.0124678,22.24049871,2
"190",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"191",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"192",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"193",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"194",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"195",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"196",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"197",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"198",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"199",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"200",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"201",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"202",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"203",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"204",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"205",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"206",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"207",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"208",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"209",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"210",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.2",9,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"211",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"212",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"213",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"214",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"215",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"216",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"217",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"218",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"219",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"220",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"221",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"222",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"223",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"224",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.3",9,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"225",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"226",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"227",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"228",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"229",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"230",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"231",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"232",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"233",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"234",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"235",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"236",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"237",NA,"Chagos","Great Chagos Bank","Eagle","1","Unfished","Sheltered","GreatChagosBank.Eagle.4",9,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"238",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",3,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"239",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",3,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"240",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",3,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"241",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",3,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"242",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",3,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"243",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.3",3,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"244",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.3",3,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"245",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.3",3,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"246",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.3",3,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"247",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.3",3,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"248",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.3",3,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"249",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.3",3,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"250",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.3",3,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"251",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.3",3,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"252",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"253",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"254",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"255",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"256",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"257",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"258",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"259",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"260",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"261",NA,"Chagos","Great Chagos Bank","Eagle","2","Unfished","Sheltered","GreatChagosBank.Eagle.1",9,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
