"","median","upper","lower","class","preds","col"
"1",6.19520867833196,9.94230877457984,3.36494602627482,"Calotomus","Genus","black"
"2",9.98223535512877,13.8918652550557,3.20917733519192,"Naso","Genus","black"
"3",9.59092303590959,16.1709893945251,4.59159203255683,"global.mean","global.mean",NA
